PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"26672153","Don't Lay Your Eggs All in One Basket: Brood Parasitism as a Survival Strategy","Breedlove B, Arguin PM.","Emerg Infect Dis. 2015 Oct;21(10):1891-2. doi: 10.3201/eid2110.ac2110.","Breedlove B","Emerg Infect Dis","2015","2015/12/18","PMC4593460","","10.3201/eid2110.ac2110"
"26584356","Aquatic Bird Bornavirus 1 in Wild Geese, Denmark","Thomsen AF, Nielsen JB, Hjulsager CK, Chriél M, Smith DA, Bertelsen MF.","Emerg Infect Dis. 2015 Dec;21(12):2201-3. doi: 10.3201/eid2112.150650.","Thomsen AF","Emerg Infect Dis","2015","2015/11/20","PMC4672415","","10.3201/eid2112.150650"
"26584305","NADC30-like Strain of Porcine Reproductive and Respiratory Syndrome Virus, China","Zhou L, Wang Z, Ding Y, Ge X, Guo X, Yang H.","Emerg Infect Dis. 2015 Dec;21(12):2256-7. doi: 10.3201/eid2112.150360.","Zhou L","Emerg Infect Dis","2015","2015/11/20","PMC4672414","","10.3201/eid2112.150360"
"26584185","Porcine Deltacoronavirus in Mainland China","Dong N, Fang L, Zeng S, Sun Q, Chen H, Xiao S.","Emerg Infect Dis. 2015 Dec;21(12):2254-5. doi: 10.3201/eid2112.150283.","Dong N","Emerg Infect Dis","2015","2015/11/20","PMC4672429","","10.3201/eid2112.150283"
"26584133","Tembusu-Related Flavivirus in Ducks, Thailand","Thontiravong A, Ninvilai P, Tunterak W, Nonthabenjawan N, Chaiyavong S, Angkabkingkaew K, Mungkundar C, Phuengpho W, Oraveerakul K, Amonsin A.","Emerg Infect Dis. 2015 Dec;21(12):2164-7. doi: 10.3201/eid2112.150600.","Thontiravong A","Emerg Infect Dis","2015","2015/11/20","PMC4672441","","10.3201/eid2112.150600"
"26584074","Oropharyngeal Tularemia Outbreak Associated with Drinking Contaminated Tap Water, Turkey, July-September 2013","Aktas D, Celebi B, Isik ME, Tutus C, Ozturk H, Temel F, Kizilaslan M, Zhu BP.","Emerg Infect Dis. 2015 Dec;21(12):2194-6. doi: 10.3201/eid2112.142032.","Aktas D","Emerg Infect Dis","2015","2015/11/20","PMC4672448","","10.3201/eid2112.142032"
"26583956","No Evidence of Gouléako and Herbert Virus Infections in Pigs, Côte d'Ivoire and Ghana","Junglen S, Marklewitz M, Zirkel F, Wollny R, Meyer B, Heidemann H, Metzger S, Annan A, Dei D, Leendertz FH, Oppong S, Drosten C.","Emerg Infect Dis. 2015 Dec;21(12):2190-3. doi: 10.3201/eid2112.141840.","Junglen S","Emerg Infect Dis","2015","2015/11/20","PMC4672453","","10.3201/eid2112.141840"
"26583599","Hunter Island Group Phlebovirus in Ticks, Australia","Gauci PJ, McAllister J, Mitchell IR, St George TD, Cybinski DH, Davis SS, Gubala AJ.","Emerg Infect Dis. 2015 Dec;21(12):2246-8. doi: 10.3201/eid2112.141303.","Gauci PJ","Emerg Infect Dis","2015","2015/11/20","PMC4672409","","10.3201/eid2112.141303"
"26583527","Severe Ocular Cowpox in a Human, Finland","Kinnunen PM, Holopainen JM, Hemmilä H, Piiparinen H, Sironen T, Kivelä T, Virtanen J, Niemimaa J, Nikkari S, Järvinen A, Vapalahti O.","Emerg Infect Dis. 2015 Dec;21(12):2261-3. doi: 10.3201/eid2112.150621.","Kinnunen PM","Emerg Infect Dis","2015","2015/11/20","PMC4672437","","10.3201/eid2112.150621"
"26583525","Pyrethroid and DDT Resistance and Organophosphate Susceptibility among Anopheles spp. Mosquitoes, Western Kenya","Wanjala CL, Mbugi JP, Ototo E, Gesuge M, Afrane YA, Atieli HE, Zhou G, Githeko AK, Yan G.","Emerg Infect Dis. 2015 Dec;21(12):2178-81. doi: 10.3201/eid2112.150814.","Wanjala CL","Emerg Infect Dis","2015","2015/11/20","PMC4672417","","10.3201/eid2112.150814"
"26488869","Mortality Risk Factors for Middle East Respiratory Syndrome Outbreak, South Korea, 2015","Majumder MS, Kluberg SA, Mekaru SR, Brownstein JS.","Emerg Infect Dis. 2015 Nov;21(11):2088-90. doi: 10.3201/eid2111.151231.","Majumder MS","Emerg Infect Dis","2015","2015/10/22","PMC4622268","","10.3201/eid2111.151231"
"26488845","Uncommon Candida Species Fungemia among Cancer Patients, Houston, Texas, USA","Jung DS, Farmakiotis D, Jiang Y, Tarrand JJ, Kontoyiannis DP.","Emerg Infect Dis. 2015 Nov;21(11):1942-50. doi: 10.3201/eid2111.150404.","Jung DS","Emerg Infect Dis","2015","2015/10/22","PMC4625381","","10.3201/eid2111.150404"
"26488732","Use of Whole-Genome Sequencing to Link Burkholderia pseudomallei from Air Sampling to Mediastinal Melioidosis, Australia","Currie BJ, Price EP, Mayo M, Kaestli M, Theobald V, Harrington I, Harrington G, Sarovich DS.","Emerg Infect Dis. 2015 Nov;21(11):2052-4. doi: 10.3201/eid2111.141802.","Currie BJ","Emerg Infect Dis","2015","2015/10/22","PMC4622230","","10.3201/eid2111.141802"
"26488494","Workplace Safety Concerns among Co-workers of Responder Returning from Ebola-Affected Country","Chan BP, Daly ER, Talbot EA.","Emerg Infect Dis. 2015 Nov;21(11):2077-9. doi: 10.3201/eid2111.150780.","Chan BP","Emerg Infect Dis","2015","2015/10/22","PMC4622258","","10.3201/eid2111.150780"
"26488485","Fosfomycin Resistance in Escherichia coli, Pennsylvania, USA","Alrowais H, McElheny CL, Spychala CN, Sastry S, Guo Q, Butt AA, Doi Y.","Emerg Infect Dis. 2015 Nov;21(11):2045-7. doi: 10.3201/eid2111.150750.","Alrowais H","Emerg Infect Dis","2015","2015/10/22","PMC4622254","","10.3201/eid2111.150750"
"26488415","Invasive Pneumococcal Disease 3 Years after Introduction of 10-Valent Pneumococcal Conjugate Vaccine, the Netherlands","Knol MJ, Wagenvoort GH, Sanders EA, Elberse K, Vlaminckx BJ, de Melker HE, van der Ende A.","Emerg Infect Dis. 2015 Nov;21(11):2040-4. doi: 10.3201/eid2111.140780.","Knol MJ","Emerg Infect Dis","2015","2015/10/22","PMC4622227","","10.3201/eid2111.140780"
"26488181","Divergent Gemycircularvirus in HIV-Positive Blood, France","Uch R, Fournier PE, Robert C, Blanc-Tailleur C, Galicher V, Barre R, Jordier F, de Micco P, Raoult D, Biagini P.","Emerg Infect Dis. 2015 Nov;21(11):2096-8. doi: 10.3201/eid2111.150486.","Uch R","Emerg Infect Dis","2015","2015/10/22","PMC4622245","","10.3201/eid2111.150486"
"26485317","Ebola Virus Outbreak Investigation, Sierra Leone, September 28-November 11, 2014","Lu HJ, Qian J, Kargbo D, Zhang XG, Yang F, Hu Y, Sun Y, Cao YX, Deng YQ, Su HX, Dafae F, Sun Y, Wang CY, Nie WM, Bai CQ, Xia ZP, Liu K, Kargbo B, Gao GF, Jiang JF.","Emerg Infect Dis. 2015 Nov;21(11):1921-7. doi: 10.3201/eid2111.150582.","Lu HJ","Emerg Infect Dis","2015","2015/10/21","PMC4622249","","10.3201/eid2111.150582"
"26485188","Achievements in and Challenges of Tuberculosis Control in South Korea","Kim JH, Yim JJ.","Emerg Infect Dis. 2015 Nov;21(11):1913-20. doi: 10.3201/eid2111.141894.","Kim JH","Emerg Infect Dis","2015","2015/10/21","PMC4622233","","10.3201/eid2111.141894"
"26484549","Molecular Epidemiology of Hospital Outbreak of Middle East Respiratory Syndrome, Riyadh, Saudi Arabia, 2014","Fagbo SF, Skakni L, Chu DK, Garbati MA, Joseph M, Peiris M, Hakawi AM.","Emerg Infect Dis. 2015 Nov;21(11):1981-8. doi: 10.3201/eid2111.150944.","Fagbo SF","Emerg Infect Dis","2015","2015/10/21","PMC4622263","","10.3201/eid2111.150944"
"26484389","USA300 Methicillin-Resistant Staphylococcus aureus, United States, 2000-2013","Carrel M, Perencevich EN, David MZ.","Emerg Infect Dis. 2015 Nov;21(11):1973-80. doi: 10.3201/eid2111.150452.","Carrel M","Emerg Infect Dis","2015","2015/10/21","PMC4622244","","10.3201/eid2111.150452"
"26402740","Association of Necrotizing Wounds Colonized by Maggots with Ignatzschineria-Associated Septicemia","Le Brun C, Gombert M, Robert S, Mercier E, Lanotte P.","Emerg Infect Dis. 2015 Oct;21(10):1881-3. doi: 10.3201/eid2110.150748.","Le Brun C","Emerg Infect Dis","2015","2015/09/25","PMC4593450","","10.3201/eid2110.150748"
"26402569","Methicillin-Susceptible, Vancomycin-Resistant Staphylococcus aureus, Brazil","Panesso D, Planet PJ, Diaz L, Hugonnet JE, Tran TT, Narechania A, Munita JM, Rincon S, Carvajal LP, Reyes J, Londoño A, Smith H, Sebra R, Deikus G, Weinstock GM, Murray BE, Rossi F, Arthur M, Arias CA.","Emerg Infect Dis. 2015 Oct;21(10):1844-8. doi: 10.3201/eid2110.141914.","Panesso D","Emerg Infect Dis","2015","2015/09/25","PMC4593430","","10.3201/eid2110.141914"
"26402433","Novel Paramyxoviruses in Bats from Sub-Saharan Africa, 2007-2012","Mortlock M, Kuzmin IV, Weyer J, Gilbert AT, Agwanda B, Rupprecht CE, Nel LH, Kearney T, Malekani JM, Markotter W.","Emerg Infect Dis. 2015 Oct;21(10):1840-3. doi: 10.3201/eid2110.140368.","Mortlock M","Emerg Infect Dis","2015","2015/09/25","PMC4593419","","10.3201/eid2110.140368"
"26402377","Human Infections with Pseudoterranova cattani Nematodes, Chile","Weitzel T, Sugiyama H, Yamasaki H, Ramirez C, Rosas R, Mercado R.","Emerg Infect Dis. 2015 Oct;21(10):1874-5. doi: 10.3201/eid2110.141848.","Weitzel T","Emerg Infect Dis","2015","2015/09/25","PMC4593429","","10.3201/eid2110.141848"
"26401954","Local and International Implications of Schistosomiasis Acquired in Corsica, France","Gautret P, Mockenhaupt FP, von Sonnenburg F, Rothe C, Libman M, Van De Winkel K, Bottieau E, Grobusch MP, Hamer DH, Esposito DH, Parola P, Schlagenhauf P; GeoSentinel Surveillance Network.","Emerg Infect Dis. 2015 Oct;21(10):1865-8. doi: 10.3201/eid2110.150881.","Gautret P","Emerg Infect Dis","2015","2015/09/25","PMC4593456","","10.3201/eid2110.150881"
"26401843","Transmission Risk from Imported Plasmodium vivax Malaria in the China-Myanmar Border Region","Wang D, Li S, Cheng Z, Xiao N, Cotter C, Hwang J, Li X, Yin S, Wang J, Bai L, Zheng Z, Wang S.","Emerg Infect Dis. 2015 Oct;21(10):1861-4. doi: 10.3201/eid2110.150679.","Wang D","Emerg Infect Dis","2015","2015/09/25","PMC4593446","","10.3201/eid2110.150679"
"26401787","Taeniasis among Refugees Living on Thailand-Myanmar Border, 2012","McCleery EJ, Patchanee P, Pongsopawijit P, Chailangkarn S, Tiwananthagorn S, Jongchansittoe P, Dantrakool A, Morakote N, Phyu H, Wilkins PP, Noh JC, Phares C, O'Neal S.","Emerg Infect Dis. 2015 Oct;21(10):1824-6. doi: 10.3201/eid2110.141657.","McCleery EJ","Emerg Infect Dis","2015","2015/09/25","PMC4593425","","10.3201/eid2110.141657"
"26401719","Zika Virus Outbreak, Bahia, Brazil","Campos GS, Bandeira AC, Sardi SI.","Emerg Infect Dis. 2015 Oct;21(10):1885-6. doi: 10.3201/eid2110.150847.","Campos GS","Emerg Infect Dis","2015","2015/09/25","PMC4593454","","10.3201/eid2110.150847"
"26401597","Burkholderia pseudomallei Infection in US Traveler Returning from Mexico, 2014","Cheng JW, Hayden MK, Singh K, Heimler I, Gee JE, Proia L, Sha BE.","Emerg Infect Dis. 2015 Oct;21(10):1884-5. doi: 10.3201/eid2110.150815.","Cheng JW","Emerg Infect Dis","2015","2015/09/25","PMC4593452","","10.3201/eid2110.150815"
"26292067","Twenty Years of Active Bacterial Core Surveillance","Langley G, Schaffner W, Farley MM, Lynfield R, Bennett NM, Reingold A, Thomas A, Harrison LH, Nichols M, Petit S, Miller L, Moore MR, Schrag SJ, Lessa FC, Skoff TH, MacNeil JR, Briere EC, Weston EJ, Van Beneden C.","Emerg Infect Dis. 2015 Sep;21(9):1520-8. doi: 10.3201/eid2109.141333.","Langley G","Emerg Infect Dis","2015","2015/08/21","PMC4550139","","10.3201/eid2109.141333"
"26291986","Follow-up of Contacts of Middle East Respiratory Syndrome Coronavirus-Infected Returning Travelers, the Netherlands, 2014","Mollers M, Jonges M, Pas SD, van der Eijk AA, Dirksen K, Jansen C, Gelinck LB, Leyten EM, Thurkow I, Groeneveld PH, van Gageldonk-Lafeber AB, Koopmans MP, Timen A; MERS-CoV Outbreak Investigation Team of the Netherlands.","Emerg Infect Dis. 2015 Sep;21(9):1667-9. doi: 10.3201/eid2109.150560.","Mollers M","Emerg Infect Dis","2015","2015/08/21","PMC4550153","","10.3201/eid2109.150560"
"26291923","Putative Lineage of Novel African Usutu Virus, Central Europe","Cadar D, Bosch S, Jöst H, Börstler J, Garigliany MM, Becker N, Schmidt-Chanasit J.","Emerg Infect Dis. 2015 Sep;21(9):1647-50. doi: 10.3201/eid2109.142026.","Cadar D","Emerg Infect Dis","2015","2015/08/21","PMC4550175","","10.3201/eid2109.142026"
"26291839","Laboratory Testing for Middle East Respiratory Syndrome Coronavirus, California, USA, 2013-2014","Shahkarami M, Yen C, Glaser C, Xia D, Watt J, Wadford DA.","Emerg Infect Dis. 2015 Sep;21(9):1664-6. doi: 10.3201/eid2109.150476.","Shahkarami M","Emerg Infect Dis","2015","2015/08/21","PMC4550170","","10.3201/eid2109.150476"
"26291424","Fatal Accelerated Cirrhosis after Imported HEV Genotype 4 Infection","Perumpail RB, Ahmed A, Higgins JP, So SK, Cochran JL, Drobeniuc J, Mixson-Hayden TR, Teo CG.","Emerg Infect Dis. 2015 Sep;21(9):1679-81. doi: 10.3201/eid2109.150300.","Perumpail RB","Emerg Infect Dis","2015","2015/08/21","PMC4550159","","10.3201/eid2109.150300"
"26291379","Monitoring Effect of Human Papillomavirus Vaccines in US Population, Emerging Infections Program, 2008-2012","Hariri S, Markowitz LE, Bennett NM, Niccolai LM, Schafer S, Bloch K, Park IU, Scahill MW, Julian P, Abdullah N, Levine D, Whitney E, Unger ER, Steinau M, Bauer HM, Meek J, Hadler J, Sosa L, Powell SE, Johnson ML; Hpv-Impact Working Group.","Emerg Infect Dis. 2015 Sep;21(9):1557-61. doi: 10.3201/eid2109.141841.","Hariri S","Emerg Infect Dis","2015","2015/08/21","PMC4550135","","10.3201/eid2109.141841"
"26291303","Increase in Lymphadenitis Cases after Shift in BCG Vaccine Strain","Kuchukhidze G, Kasradze A, Dolakidze T, Baliashvili D, Merabishvili T, Blumberg HM, Kempker RR.","Emerg Infect Dis. 2015 Sep;21(9):1677-9. doi: 10.3201/2109.150289.","Kuchukhidze G","Emerg Infect Dis","2015","2015/08/21","PMC4550156","","10.3201/2109.150289"
"26291087","Socioeconomic Status and Foodborne Pathogens in Connecticut, USA, 2000-2011(1)","Whitney BM, Mainero C, Humes E, Hurd S, Niccolai L, Hadler JL.","Emerg Infect Dis. 2015 Sep;21(9):1617-24. doi: 10.3201/eid2109.150277.","Whitney BM","Emerg Infect Dis","2015","2015/08/21","PMC4550151","","10.3201/eid2109.150277"
"26291035","Evaluating Epidemiology and Improving Surveillance of Infections Associated with Health Care, United States","Magill SS, Dumyati G, Ray SM, Fridkin SK.","Emerg Infect Dis. 2015 Sep;21(9):1537-42. doi: 10.3201/eid2109.150508.","Magill SS","Emerg Infect Dis","2015","2015/08/21","PMC4550137","","10.3201/eid2109.150508"
"26288257","Emerging Infections Program--20 Years of Achievements and Future Prospects","Lynfield R, Schaffner W.","Emerg Infect Dis. 2015 Sep;21(9):1497-8. doi: 10.3201/eid2109.150564.","Lynfield R","Emerg Infect Dis","2015","2015/08/20","PMC4550171","","10.3201/eid2109.150564"
"26197268","Hospital Resource Utilization and Patient Outcomes Associated with Respiratory Viral Testing in Hospitalized Patients","Mulpuru S, Aaron SD, Ronksley PE, Lawrence N, Forster AJ.","Emerg Infect Dis. 2015 Aug;21(8):1366-71. doi: 10.3201/eid2108.140978.","Mulpuru S","Emerg Infect Dis","2015","2015/07/22","PMC4517710","","10.3201/eid2108.140978"
"26197087","Community-Based Outbreak of Neisseria meningitidis Serogroup C Infection in Men who Have Sex with Men, New York City, New York, USA, 2010-2013","Kratz MM, Weiss D, Ridpath A, Zucker JR, Geevarughese A, Rakeman J, Varma JK.","Emerg Infect Dis. 2015 Aug;21(8):1379-86. doi: 10.3201/eid2108.141837.","Kratz MM","Emerg Infect Dis","2015","2015/07/22","PMC4517726","","10.3201/eid2108.141837"
"26196944","Avian Gyrovirus 2 DNA in Fowl from Live Poultry Markets and in Healthy Humans, China","Ye J, Tian X, Xie Q, Zhang Y, Sheng Y, Zhang Z, Wang C, Zhu H, Wang Y, Shao H, Qin A.","Emerg Infect Dis. 2015 Aug;21(8):1486-8. doi: 10.3201/eid2108.150203.","Ye J","Emerg Infect Dis","2015","2015/07/22","PMC4517707","","10.3201/eid2108.150203"
"26196599","Phylogeography of Influenza A(H3N2) Virus in Peru, 2010-2012","Pollett S, Nelson MI, Kasper M, Tinoco Y, Simons M, Romero C, Silva M, Lin X, Halpin RA, Fedorova N, Stockwell TB, Wentworth D, Holmes EC, Bausch DG.","Emerg Infect Dis. 2015 Aug;21(8):1330-8. doi: 10.3201/eid2108.150084.","Pollett S","Emerg Infect Dis","2015","2015/07/22","PMC4517729","","10.3201/eid2108.150084"
"26196504","Multidrug-Resistant Tuberculosis in Patients for Whom First-Line Treatment Failed, Mongolia, 2010-2011","Dobler CC, Korver S, Batbayar O, Nyamdulam B, Oyuntsetseg S, Tsolmon B, Surmaajav B, Bayarjargal B, Marais BJ.","Emerg Infect Dis. 2015 Aug;21(8):1451-4. doi: 10.3201/eid2108.141860.","Dobler CC","Emerg Infect Dis","2015","2015/07/22","PMC4517706","","10.3201/eid2108.141860"
"26196461","Response Strategies against Meningitis Epidemics after Elimination of Serogroup A Meningococci, Niger","Maïnassara HB, Paireau J, Idi I, Pelat JP, Oukem-Boyer OO, Fontanet A, Mueller JE.","Emerg Infect Dis. 2015 Aug;21(8):1322-9. doi: 10.3201/eid2108.141361.","Maïnassara HB","Emerg Infect Dis","2015","2015/07/22","PMC4517723","","10.3201/eid2108.141361"
"26196378","Genomic Assays for Identification of Chikungunya Virus in Blood Donors, Puerto Rico, 2014","Chiu CY, Bres V, Yu G, Krysztof D, Naccache SN, Lee D, Pfeil J, Linnen JM, Stramer SL.","Emerg Infect Dis. 2015 Aug;21(8):1409-13. doi: 10.3201/eid2108.150458.","Chiu CY","Emerg Infect Dis","2015","2015/07/22","PMC4517739","","10.3201/eid2108.150458"
"26196180","Rabies Postexposure Prophylaxis for Travelers Injured by Nonhuman Primates, Marseille, France, 2001-2014","Blaise A, Parola P, Brouqui P, Gautret P.","Emerg Infect Dis. 2015 Aug;21(8):1473-6. doi: 10.3201/eid2108.150346.","Blaise A","Emerg Infect Dis","2015","2015/07/22","PMC4517731","","10.3201/eid2108.150346"
"26196098","Development of Framework for Assessing Influenza Virus Pandemic Risk","Trock SC, Burke SA, Cox NJ.","Emerg Infect Dis. 2015 Aug;21(8):1372-8. doi: 10.3201/eid2108.141086.","Trock SC","Emerg Infect Dis","2015","2015/07/22","PMC4517742","","10.3201/eid2108.141086"
"26079975","Schmallenberg Virus Recurrence, Germany, 2014","Wernike K, Hoffmann B, Conraths FJ, Beer M.","Emerg Infect Dis. 2015 Jul;21(7):1202-4. doi: 10.3201/eid2107.150180.","Wernike K","Emerg Infect Dis","2015","2015/06/17","PMC4480399","","10.3201/eid2107.150180"
"26079934","Seropositivity for Avian Influenza H6 Virus among Humans, China","Xin L, Bai T, Zhou JF, Chen YK, Li XD, Zhu WF, Li Y, Tang J, Chen T, Qin K, Shi JH, Gao RB, Wang da Y, Chen JM, Shu YL.","Emerg Infect Dis. 2015 Jul;21(7):1267-9. doi: 10.3201/eid2107.150135.","Xin L","Emerg Infect Dis","2015","2015/06/17","PMC4480397","","10.3201/eid2107.150135"
"26079644","Asymptomatic Malaria and Other Infections in Children Adopted from Ethiopia, United States, 2006-2011","Adebo SM, Eckerle JK, Andrews ME, Howard CR, John CC.","Emerg Infect Dis. 2015 Jul;21(7):1227-9. doi: 10.3201/eid2107.141933.","Adebo SM","Emerg Infect Dis","2015","2015/06/17","PMC4480390","","10.3201/eid2107.141933"
"26079541","Wildlife Reservoir for Hepatitis E Virus, Southwestern France","Lhomme S, Top S, Bertagnoli S, Dubois M, Guerin JL, Izopet J.","Emerg Infect Dis. 2015 Jul;21(7):1224-6. doi: 10.3201/eid2107.141909.","Lhomme S","Emerg Infect Dis","2015","2015/06/17","PMC4480389","","10.3201/eid2107.141909"
"26079193","Highly Pathogenic Avian Influenza A(H5N1) Virus in Poultry, Nigeria, 2015","Monne I, Meseko C, Joannis T, Shittu I, Ahmed M, Tassoni L, Fusaro A, Cattoli G.","Emerg Infect Dis. 2015 Jul;21(7):1275-7. doi: 10.3201/eid2107.150421.","Monne I","Emerg Infect Dis","2015","2015/06/17","PMC4480409","","10.3201/eid2107.150421"
"26079141","Transdermal Diagnosis of Malaria Using Vapor Nanobubbles","Lukianova-Hleb E, Bezek S, Szigeti R, Khodarev A, Kelley T, Hurrell A, Berba M, Kumar N, D'Alessandro U, Lapotko D.","Emerg Infect Dis. 2015 Jul;21(7):1122-7. doi: 10.3201/eid2107.150089.","Lukianova-Hleb E","Emerg Infect Dis","2015","2015/06/17","PMC4480396","","10.3201/eid2107.150089"
"26079062","Malaria Prevalence among Young Infants in Different Transmission Settings, Africa","Ceesay SJ, Koivogui L, Nahum A, Taal MA, Okebe J, Affara M, Kaman LE, Bohissou F, Agbowai C, Tolno BG, Amambua-Ngwa A, Bangoura NF, Ahounou D, Muhammad AK, Duparc S, Hamed K, Ubben D, Bojang K, Achan J, D'Alessandro U.","Emerg Infect Dis. 2015 Jul;21(7):1114-21. doi: 10.3201/eid2107.142036.","Ceesay SJ","Emerg Infect Dis","2015","2015/06/17","PMC4480393","","10.3201/eid2107.142036"
"26079061","Detection of Circovirus in Foxes with Meningoencephalitis, United Kingdom, 2009-2013","Bexton S, Wiersma LC, Getu S, van Run PR, Verjans GM, Schipper D, Schapendonk CM, Bodewes R, Oldroyd L, Haagmans BL, Koopmans MM, Smits SL.","Emerg Infect Dis. 2015 Jul;21(7):1205-8. doi: 10.3201/eid2107.150228.","Bexton S","Emerg Infect Dis","2015","2015/06/17","PMC4480402","","10.3201/eid2107.150228"
