PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"10905977","Antimicrobial resistance in Salmonella enteritidis, southern Italy, 1990-1998","Nastasi A, Mammina C, Cannova L.","Emerg Infect Dis. 2000 Jul-Aug;6(4):401-3. doi: 10.3201/eid0604.000415.","Nastasi A","Emerg Infect Dis","2000","2000/07/25","PMC2640884","","10.3201/eid0604.000415"
"10905976","Ehrlichia chaffeensis antibodies in white-tailed deer, Iowa, 1994 and 1996","Mueller-Anneling L, Gilchrist MJ, Thorne PS.","Emerg Infect Dis. 2000 Jul-Aug;6(4):397-400. doi: 10.3201/eid0604.000414.","Mueller-Anneling L","Emerg Infect Dis","2000","2000/07/25","PMC2640891","","10.3201/eid0604.000414"
"10827122","Mycobacterium tuberculosis Beijing genotype emerging in Vietnam","Anh DD, Borgdorff MW, Van LN, Lan NT, van Gorkom T, Kremer K, van Soolingen D.","Emerg Infect Dis. 2000 May-Jun;6(3):302-5. doi: 10.3201/eid0603.000312.","Anh DD","Emerg Infect Dis","2000","2000/05/29","PMC2640863","","10.3201/eid0603.000312"
"10827121","Dengue epidemic in Belém, Pará, Brazil, 1996-97","Trravassos da Rosa AP, Vasconcelos PF, Travassos Da Rosa ES, Rodrigues SG, Mondet B, Cruz AC, Sousa MR, Travassos Da Rosa JF.","Emerg Infect Dis. 2000 May-Jun;6(3):298-301. doi: 10.3201/eid0603.000311.","Trravassos da Rosa AP","Emerg Infect Dis","2000","2000/05/29","PMC2640874","","10.3201/eid0603.000311"
"10827120","Costs and benefits of a subtype-specific surveillance system for identifying Escherichia coli O157:H7 outbreaks","Elbasha EH, Fitzsimmons TD, Meltzer MI.","Emerg Infect Dis. 2000 May-Jun;6(3):293-7. doi: 10.3201/eid0603.000310.","Elbasha EH","Emerg Infect Dis","2000","2000/05/29","PMC2640869","","10.3201/eid0603.000310"
"10827118","High prevalence of penicillin-nonsusceptible Streptococcus pneumoniae at a community hospital in Oklahoma","Moolenaar RL, Pasley-Shaw R, Harkess JR, Lee A, Crutcher JM.","Emerg Infect Dis. 2000 May-Jun;6(3):283-9. doi: 10.3201/eid0603.000308.","Moolenaar RL","Emerg Infect Dis","2000","2000/05/29","PMC2640867","","10.3201/eid0603.000308"
"10756158","The impact of health communication and enhanced laboratory-based surveillance on detection of cyclosporiasis outbreaks in California","Mohle-Boetani JC, Werner SB, Waterman SH, Vugia DJ.","Emerg Infect Dis. 2000 Mar-Apr;6(2):200-3. doi: 10.3201/eid0602.000217.","Mohle-Boetani JC","Emerg Infect Dis","2000","2000/04/11","PMC2640859","","10.3201/eid0602.000217"
"10756155","Bovine tuberculosis and the endangered Iberian lynx","Briones V, de Juan L, Sánchez C, Vela AI, Galka M, Montero, Goyache J, Aranaz A, Domìnguez L.","Emerg Infect Dis. 2000 Mar-Apr;6(2):189-91. doi: 10.3201/eid0602.000214.","Briones V","Emerg Infect Dis","2000","2000/04/11","PMC2640855","","10.3201/eid0602.000214"
"10756150","Haemophilus influenzae type b and Streptococcus pneumoniae as causes of pneumonia among children in Beijing, China","Levine OS, Liu G, Garman RL, Dowell SF, Yu S, Yang YH.","Emerg Infect Dis. 2000 Mar-Apr;6(2):165-70. doi: 10.3201/eid0602.000209.","Levine OS","Emerg Infect Dis","2000","2000/04/11","PMC2640844","","10.3201/eid0602.000209"
"10756142","Rumors of disease in the global village: outbreak verification","Grein TW, Kamara KB, Rodier G, Plant AJ, Bovier P, Ryan MJ, Ohyama T, Heymann DL.","Emerg Infect Dis. 2000 Mar-Apr;6(2):97-102. doi: 10.3201/eid0602.000201.","Grein TW","Emerg Infect Dis","2000","2000/04/11","PMC2640857","","10.3201/eid0602.000201"
"10653580","Involving ornithologists in the surveillance of vancomycin-resistant enterococci","Sellin M, Palmgren H, Broman T, Bergström S, Olsen B.","Emerg Infect Dis. 2000 Jan-Feb;6(1):87-8. doi: 10.3201/eid0601.000119.","Sellin M","Emerg Infect Dis","2000","2000/02/01","PMC2627984","","10.3201/eid0601.000119"
"10653575","First report of Q fever in Oman","Scrimgeour EM, Johnston WJ, Al Dhahry SH, El-Khatim HS, John V, Musa M.","Emerg Infect Dis. 2000 Jan-Feb;6(1):74-6. doi: 10.3201/eid0601.000114.","Scrimgeour EM","Emerg Infect Dis","2000","2000/02/01","PMC2627974","","10.3201/eid0601.000114"
"10653574","Salmonellosis in the Republic of Georgia: using molecular typing to identify the outbreak-causing strain","Sulakvelidze A, Kekelidze M, Turabelidze D, Tsanava S, Tevsadze L, Devdariani L, Gautom R, Myers R, Morris JG Jr, Imnadze P.","Emerg Infect Dis. 2000 Jan-Feb;6(1):70-3. doi: 10.3201/eid0601.000113.","Sulakvelidze A","Emerg Infect Dis","2000","2000/02/01","PMC2627982","","10.3201/eid0601.000113"
"10653572","Molecular typing of multidrug-resistant Salmonella Blockley outbreak isolates from Greece","Tassios PT, Chadjichristodoulou C, Lambiri M, Kansouzidou-Kanakoudi A, Sarandopoulou Z, Kourea-Kremastinou J, Tzouvelekis LS, Legakis NJ.","Emerg Infect Dis. 2000 Jan-Feb;6(1):60-4. doi: 10.3201/eid0601.000111.","Tassios PT","Emerg Infect Dis","2000","2000/02/01","PMC2627977","","10.3201/eid0601.000111"
"10653570","Integronlike structures in Campylobacter spp. of human and animal origin","Lucey B, Crowley D, Moloney P, Cryan B, Daly M, O'Halloran F, Threlfall EJ, Fanning S.","Emerg Infect Dis. 2000 Jan-Feb;6(1):50-5. doi: 10.3201/eid0601.000109.","Lucey B","Emerg Infect Dis","2000","2000/02/01","PMC2627975","","10.3201/eid0601.000109"
"10653563","Could a tuberculosis epidemic occur in London as it did in New York?","Hayward AC, Coker RJ.","Emerg Infect Dis. 2000 Jan-Feb;6(1):12-6. doi: 10.3201/eid0601.000102.","Hayward AC","Emerg Infect Dis","2000","2000/02/01","PMC2627968","","10.3201/eid0601.000102"
"10653562","From Shakespeare to Defoe: malaria in England in the Little Ice Age","Reiter P.","Emerg Infect Dis. 2000 Jan-Feb;6(1):1-11. doi: 10.3201/eid0601.000101.","Reiter P","Emerg Infect Dis","2000","2000/02/01","PMC2627969","","10.3201/eid0601.000101"
"10610204","A case of Corynebacterium pseudodiphtheriticum nosocomial pneumonia","Martaresche C, Fournier PE, Jacomo V, Gainnier M, Boussuge A, Drancourt M.","Emerg Infect Dis. 1999 Sep-Oct;5(5):722-3. doi: 10.3201/eid0505.990517.","Martaresche C","Emerg Infect Dis","1999","1999/12/28","PMC2627726","","10.3201/eid0505.990517"
"10603223","Swine as a potential reservoir of shiga toxin-producing Escherichia coli O157:H7 in Japan","Nakazawa M, Akiba M.","Emerg Infect Dis. 1999 Nov-Dec;5(6):833-4. doi: 10.3201/eid0506.990618.","Nakazawa M","Emerg Infect Dis","1999","1999/12/22","PMC2640794","","10.3201/eid0506.990618"
"10603222","Stimulating the development of orphan (and other) vaccines","Schwartz B, Rabinovich NR.","Emerg Infect Dis. 1999 Nov-Dec;5(6):832. doi: 10.3201/eid0506.990617.","Schwartz B","Emerg Infect Dis","1999","1999/12/22","PMC2640801","","10.3201/eid0506.990617"
"10603218","Computer-generated dot maps as an epidemiologic tool: investigating an outbreak of toxoplasmosis","Eng SB, Werker DH, King AS, Marion SA, Bell A, Issac-Renton JL, Irwin GS, Bowie WR.","Emerg Infect Dis. 1999 Nov-Dec;5(6):815-9. doi: 10.3201/eid0506.990613.","Eng SB","Emerg Infect Dis","1999","1999/12/22","PMC2640797","","10.3201/eid0506.990613"
"10511526","Diphtheria antitoxin levels in the Netherlands: a population-based study","de Melker HE, Berbers GA, Nagelkerke NJ, Conyn-van Spaendonck MA.","Emerg Infect Dis. 1999 Sep-Oct;5(5):694-700. doi: 10.3201/eid0505.990511.","de Melker HE","Emerg Infect Dis","1999","1999/10/08","PMC2627715","","10.3201/eid0505.990511"
"10511525","Tracking drug-resistant Streptococcus pneumoniae in Oregon: an alternative surveillance method","Chin AE, Hedberg K, Cieslak PR, Cassidy M, Stefonek KR, Fleming DW.","Emerg Infect Dis. 1999 Sep-Oct;5(5):688-93. doi: 10.3201/eid0505.990510.","Chin AE","Emerg Infect Dis","1999","1999/10/08","PMC2627721","","10.3201/eid0505.990510"
"10511524","Abscesses due to mycobacterium abscessus linked to injection of unapproved alternative medication","Galil K, Miller LA, Yakrus MA, Wallace RJ Jr, Mosley DG, England B, Huitt G, McNeil MM, Perkins BA.","Emerg Infect Dis. 1999 Sep-Oct;5(5):681-7. doi: 10.3201/eid0505.990509.","Galil K","Emerg Infect Dis","1999","1999/10/08","PMC2627730","","10.3201/eid0505.990509"
"10460180","A focus of deer tick virus transmission in the northcentral United States","Ebel GD, Foppa I, Spielman A, Telford SR 2nd.","Emerg Infect Dis. 1999 Jul-Aug;5(4):570-4. doi: 10.3201/eid0504.990423.","Ebel GD","Emerg Infect Dis","1999","1999/08/25","PMC2627731","","10.3201/eid0504.990423"
"10458977","Pet-associated zoonoses","Barton LL, Villar RG, Connick M.","Emerg Infect Dis. 1999 Jul-Aug;5(4):598. doi: 10.3201/eid0504.990433.","Barton LL","Emerg Infect Dis","1999","1999/08/25","PMC2627737","","10.3201/eid0504.990433"
"10458973","Current status of smallpox vaccine","LeDuc JW, Becher J.","Emerg Infect Dis. 1999 Jul-Aug;5(4):593-4. doi: 10.3201/eid0504.990429.","LeDuc JW","Emerg Infect Dis","1999","1999/08/25","PMC2627757","","10.3201/eid0504.990429"
"10458972","Addressing the potential threat of bioterrorism--value added to an improved public health infrastructure","McDade JE.","Emerg Infect Dis. 1999 Jul-Aug;5(4):591-2. doi: 10.3201/eid0504.990428.","McDade JE","Emerg Infect Dis","1999","1999/08/25","PMC2627763","","10.3201/eid0504.990428"
"10458968","The surveillance of vero cytotoxin-producing Escherichia coli O157 in Wales, 1990 to 1998","Chalmers RM, Parry SM, Salmon RL, Smith RM, Willshaw GA, Cheasty T.","Emerg Infect Dis. 1999 Jul-Aug;5(4):566-9. doi: 10.3201/eid0504.990422.","Chalmers RM","Emerg Infect Dis","1999","1999/08/25","PMC2627734","","10.3201/eid0504.990422"
"10458964","Clinical and epidemiologic principles of anthrax","Cieslak TJ, Eitzen EM Jr.","Emerg Infect Dis. 1999 Jul-Aug;5(4):552-5. doi: 10.3201/eid0504.990418.","Cieslak TJ","Emerg Infect Dis","1999","1999/08/25","PMC2627745","","10.3201/eid0504.990418"
"10458957","Potential biological weapons threats","Kortepeter MG, Parker GW.","Emerg Infect Dis. 1999 Jul-Aug;5(4):523-7. doi: 10.3201/eid0504.990411.","Kortepeter MG","Emerg Infect Dis","1999","1999/08/25","PMC2627749","","10.3201/eid0504.990411"
"10458952","Historical trends related to bioterrorism: An empirical analysis","Tucker JB.","Emerg Infect Dis. 1999 Jul-Aug;5(4):498-504. doi: 10.3201/eid0504.990406.","Tucker JB","Emerg Infect Dis","1999","1999/08/25","PMC2627752","","10.3201/eid0504.990406"
"10458949","The emerging threat of bioterrorism","Hughes JM.","Emerg Infect Dis. 1999 Jul-Aug;5(4):494-5. doi: 10.3201/eid0504.990403.","Hughes JM","Emerg Infect Dis","1999","1999/08/25","PMC2627753","","10.3201/eid0504.990403"
"10341193","First case of human ehrlichiosis in Mexico","Gongóra-Biachi RA, Zavala-Velázquez J, Castro-Sansores CJ, González-Martínez P.","Emerg Infect Dis. 1999 May-Jun;5(3):481. doi: 10.3201/eid0503.990327.","Gongóra-Biachi RA","Emerg Infect Dis","1999","1999/05/26","PMC2640767","","10.3201/eid0503.990327"
"10341192","Emergence of related nontoxigenic Corynebacterium diphtheriae biotype mitis strains in Western Europe","Funke G, Altwegg M, Frommelt L, von Graevenitz A.","Emerg Infect Dis. 1999 May-Jun;5(3):477-80. doi: 10.3201/eid0503.990326.","Funke G","Emerg Infect Dis","1999","1999/05/26","PMC2640788","","10.3201/eid0503.990326"
"10341190","Genetic evidence of Dobrava virus in Apodemus agrarius in Hungary","Scharninghausen JJ, Meyer H, Pfeffer M, Davis DS, Honeycutt RL.","Emerg Infect Dis. 1999 May-Jun;5(3):468-70. doi: 10.3201/eid0503.990324.","Scharninghausen JJ","Emerg Infect Dis","1999","1999/05/26","PMC2640777","","10.3201/eid0503.990324"
"10341177","Tuberculosis in the Caribbean: using spacer oligonucleotide typing to understand strain origin and transmission","Sola C, Devallois A, Horgen L, Maïsetti J, Filliol I, Legrand E, Rastogi N.","Emerg Infect Dis. 1999 May-Jun;5(3):404-14. doi: 10.3201/eid0503.990311.","Sola C","Emerg Infect Dis","1999","1999/05/26","PMC2640778","","10.3201/eid0503.990311"
"10341172","Human herpesvirus 6: An emerging pathogen","Campadelli-Fiume G, Mirandola P, Menotti L.","Emerg Infect Dis. 1999 May-Jun;5(3):353-66. doi: 10.3201/eid0503.990306.","Campadelli-Fiume G","Emerg Infect Dis","1999","1999/05/26","PMC2640789","","10.3201/eid0503.990306"
"10341171","Iron loading and disease surveillance","Weinberg ED.","Emerg Infect Dis. 1999 May-Jun;5(3):346-52. doi: 10.3201/eid0503.990305.","Weinberg ED","Emerg Infect Dis","1999","1999/05/26","PMC2640766","","10.3201/eid0503.990305"
"10341168","The cost effectiveness of vaccinating against Lyme disease","Meltzer MI, Dennis DT, Orloski KA.","Emerg Infect Dis. 1999 May-Jun;5(3):321-8. doi: 10.3201/eid0503.990302.","Meltzer MI","Emerg Infect Dis","1999","1999/05/26","PMC2640763","","10.3201/eid0503.990302"
"10341167","Bacterial resistance to antimicrobial agents: selected problems in France, 1996 to 1998","Aubry-Damon H, Courvalin P.","Emerg Infect Dis. 1999 May-Jun;5(3):315-20. doi: 10.3201/eid0503.990301.","Aubry-Damon H","Emerg Infect Dis","1999","1999/05/26","PMC2640773","","10.3201/eid0503.990301"
"10221897","On the etiology of tropical epidemic neuropathies","de la Fuente J, Rodríguez MP.","Emerg Infect Dis. 1999 Mar-Apr;5(2):311-2. doi: 10.3201/eid0502.990231.","de la Fuente J","Emerg Infect Dis","1999","1999/04/30","PMC2640684","","10.3201/eid0502.990231"
"10221894","Emerging infections and disease emergence","Wilson ME.","Emerg Infect Dis. 1999 Mar-Apr;5(2):308-9. doi: 10.3201/eid0502.990228.","Wilson ME","Emerg Infect Dis","1999","1999/04/30","PMC2640680","","10.3201/eid0502.990228"
"10221889","Shiga toxin-producing Escherichia coli O157:H7 in Japan","Terajima J, Izumiya H, Wada A, Tamura K, Watanabe H.","Emerg Infect Dis. 1999 Mar-Apr;5(2):301-2. doi: 10.3201/eid0502.990222.","Terajima J","Emerg Infect Dis","1999","1999/04/30","PMC2640688","","10.3201/eid0502.990222"
"10221886","Genospecies diversity of Lyme disease spirochetes in rodent reservoirs","Richter D, Endepols S, Ohlenbusch A, Eiffert H, Spielman A, Matuschka FR.","Emerg Infect Dis. 1999 Mar-Apr;5(2):291-6. doi: 10.3201/eid0502.990218.","Richter D","Emerg Infect Dis","1999","1999/04/30","PMC2640694","","10.3201/eid0502.990218"
"10221884","Lack of association between first myocardial infarction and past use of erythromycin, tetracycline, or doxycycline","Jackson LA, Smith NL, Heckbert SR, Grayston JT, Siscovick DS, Psaty BM.","Emerg Infect Dis. 1999 Mar-Apr;5(2):281-4. doi: 10.3201/eid0502.990216.","Jackson LA","Emerg Infect Dis","1999","1999/04/30","PMC2640692","","10.3201/eid0502.990216"
"10221882","Evaluating diagnosis and treatment of oral and esophageal candidiasis in Ugandan AIDS patients","Ravera M, Reggiori A, Agliata AM, Rocco RP.","Emerg Infect Dis. 1999 Mar-Apr;5(2):274-7. doi: 10.3201/eid0502.990214.","Ravera M","Emerg Infect Dis","1999","1999/04/30","PMC2640695","","10.3201/eid0502.990214"
"10221880","Acute hemorrhagic conjunctivitis due to enterovirus 70 in India","Maitreyi RS, Dar L, Muthukumar A, Vajpayee M, Xess I, Vajpayee RB, Seth P, Broor S.","Emerg Infect Dis. 1999 Mar-Apr;5(2):267-9. doi: 10.3201/eid0502.990212.","Maitreyi RS","Emerg Infect Dis","1999","1999/04/30","PMC2640696","","10.3201/eid0502.990212"
"10221874","Bacterial toxins: friends or foes?","Schmitt CK, Meysick KC, O'Brien AD.","Emerg Infect Dis. 1999 Mar-Apr;5(2):224-34. doi: 10.3201/eid0502.990206.","Schmitt CK","Emerg Infect Dis","1999","1999/04/30","PMC2640701","","10.3201/eid0502.990206"
"10221873","Enteropathogenic E. coli, Salmonella, and Shigella: masters of host cell cytoskeletal exploitation","Goosney DL, Knoechel DG, Finlay BB.","Emerg Infect Dis. 1999 Mar-Apr;5(2):216-23. doi: 10.3201/eid0502.990205.","Goosney DL","Emerg Infect Dis","1999","1999/04/30","PMC2640686","","10.3201/eid0502.990205"
"10221871","Disparity in the natural cycles of Borrelia burgdorferi and the agent of human granulocytic ehrlichiosis","Levin ML, des Vignes F, Fish D.","Emerg Infect Dis. 1999 Mar-Apr;5(2):204-8. doi: 10.3201/eid0502.990203.","Levin ML","Emerg Infect Dis","1999","1999/04/30","PMC2640706","","10.3201/eid0502.990203"
"10081691","Bartonella quintana in body lice collected from homeless persons in Russia","Rydkina EB, Roux V, Gagua EM, Predtechenski AB, Tarasevich IV, Raoult D.","Emerg Infect Dis. 1999 Jan-Feb;5(1):176-8. doi: 10.3201/eid0501.990126.","Rydkina EB","Emerg Infect Dis","1999","1999/03/19","PMC2627705","","10.3201/eid0501.990126"
"10081690","Navigational instinct: a reason not to live trap deer mice in residences","Calisher CH, Sweeney WP, Root JJ, Beaty BJ.","Emerg Infect Dis. 1999 Jan-Feb;5(1):175-6. doi: 10.3201/eid0501.990125.","Calisher CH","Emerg Infect Dis","1999","1999/03/19","PMC2627693","","10.3201/eid0501.990125"
"10081679","Statistical sensitivity for detection of spatial and temporal patterns in rodent population densities","Parmenter CA, Yates TL, Parmenter RR, Dunnum JL.","Emerg Infect Dis. 1999 Jan-Feb;5(1):118-25. doi: 10.3201/eid0501.990114.","Parmenter CA","Emerg Infect Dis","1999","1999/03/19","PMC2627690","","10.3201/eid0501.990114"
"10081678","A longitudinal study of Sin Nombre virus prevalence in rodents, southeastern Arizona","Kuenzi AJ, Morrison ML, Swann DE, Hardy PC, Downard GT.","Emerg Infect Dis. 1999 Jan-Feb;5(1):113-7. doi: 10.3201/eid0501.990113.","Kuenzi AJ","Emerg Infect Dis","1999","1999/03/19","PMC2627683","","10.3201/eid0501.990113"
"10081676","Long-term studies of hantavirus reservoir populations in the southwestern United States: rationale, potential, and methods","Mills JN, Yates TL, Ksiazek TG, Peters CJ, Childs JE.","Emerg Infect Dis. 1999 Jan-Feb;5(1):95-101. doi: 10.3201/eid0501.990111.","Mills JN","Emerg Infect Dis","1999","1999/03/19","PMC2627686","","10.3201/eid0501.990111"
"10081666","Emerging viral diseases: an Australian perspective","Mackenzie JS.","Emerg Infect Dis. 1999 Jan-Feb;5(1):1-8. doi: 10.3201/eid0501.990101.","Mackenzie JS","Emerg Infect Dis","1999","1999/03/19","PMC2627694","","10.3201/eid0501.990101"
"8969257","Epidemic zoster and AIDS","Morens DM, Agarwal AK, Sarkar S, Panda S, Detels R.","Emerg Infect Dis. 1996 Oct-Dec;2(4):361-2. doi: 10.3201/eid0204.960417.","Morens DM","Emerg Infect Dis","1996","1996/10/01","PMC2639927","","10.3201/eid0204.960417"
"8969246","A mathematical model and CD4+ lymphocyte dynamics in HIV infection","Hraba T, Dolezal J.","Emerg Infect Dis. 1996 Oct-Dec;2(4):299-305. doi: 10.3201/eid0204.960405.","Hraba T","Emerg Infect Dis","1996","1996/10/01","PMC2639913","","10.3201/eid0204.960405"
"8903238","Sentinel surveillance for yellow fever in Kenya, 1993 to 1995","Sanders EJ, Borus P, Ademba G, Kuria G, Tukei PM, LeDuc JW.","Emerg Infect Dis. 1996 Jul-Sep;2(3):236-8. doi: 10.3201/eid0203.960314.","Sanders EJ","Emerg Infect Dis","1996","1996/07/01","PMC2626805","","10.3201/eid0203.960314"
"8903235","Legionella-like amebal pathogens--phylogenetic status and possible role in respiratory disease","Adeleke A, Pruckler J, Benson R, Rowbotham T, Halablab M, Fields B.","Emerg Infect Dis. 1996 Jul-Sep;2(3):225-30. doi: 10.3201/eid0203.960311.","Adeleke A","Emerg Infect Dis","1996","1996/07/01","PMC2626797","","10.3201/eid0203.960311"
"8903232","Two morbilliviruses implicated in bottlenose dolphin epizootics","Taubenberger JK, Tsai M, Krafft AE, Lichy JH, Reid AH, Schulman FY, Lipscomb TP.","Emerg Infect Dis. 1996 Jul-Sep;2(3):213-6. doi: 10.3201/eid0203.960308.","Taubenberger JK","Emerg Infect Dis","1996","1996/07/01","PMC2626800","","10.3201/eid0203.960308"
